title,artist,creator,tags,num_timing_points,num_uninherited_points,mp3_duration_seconds,song_name,variation_rating_uninherited
Skype x Can Can,Ara Potato,Real,MoodyRPG Mapper 31 Mapper_31 samiljul Serval Deif Collab Collaboration Mutsuhiko Izumi Tengoku to Jigoku jubeat [Ryuu],7,2,106.95091666666669,47078,0.0093500834884538
Em Poses A 100 (Nightcore Mix),MAK & SAK feat. XANA,XinCrin,Lissette Kurisuchianu Cristian Rave Trance Dance Electro,16,4,175.46979166666668,47388,0.0170969599468094
Kokoro ga Odoru Herb Tea yoo,MUMEI_ver.SP,- G I D Z -,gochiusa gochuumon wa usagi desu ka?? is the order a rabbit?? gidz Left Dailycare IamKwaN This herbal tea makes the heart dance syaro sharo,6,2,92.60408163265306,475074,0.0107986600846262
Tsubomi Zakura,Hatsune Miku,Mythol,vocaloid2 vocaloid hoLysoup VOCAROCK collection feat.,18,2,229.06775,47539,0.0043655206811085
Snow Drive(01.23),Omoi,Kroytz,Vocaloid Hatsune Miku k2pudding Battle HappyRocket88 Anxient pkk Rumia MoeMoeKyunNN moph SnowNiNo_,66,2,269.8374166666667,478405,0.0037059352715168
Mikasa,Veil of Maya,Bergy,matriarch progressive metal deathcore djent davided mikasaserket puxtu seni,59,3,123.97648526077096,480298,0.0161320914671295
*** Passionate (TV Size),Nomizu Iori,Vicho-kun,koreha is this a zombie? zombie haruna masou shoujo kenezz kenezzedward no_gu climbb65588 climbb,3,2,108.282875,48135,0.0092350706425184
DEAD OR LIE <TV Size>,Maon Kurosaki feat.TRUSTRICK,Chaoslitz,Kibougamine Gakuen Mirai Hen 黒瀬圭亮 UROBOROS danganronpa dangan ronpa op The End of Hope's Peak Academy examination Frey,23,2,103.57733333333331,481696,0.009654621989367
to the beginning (TV Size),Kalafina,Nyquill,Mythol NoHitter Opening,10,2,89.96566666666666,48408,0.0111153514118348
to the beginning (TV Size),Kalafina,Megurine Luka,opening Yuki Kajiura Evil_Twilight fate zero kazenotama BakaHuang,6,2,89.55308333333333,48467,0.0111665613597893
Classic Pursuit,cYsmix,-kevincela-,oct. 2015 beatmapping challenge contest mapping with rewards mwr #2 halloween electro,30,2,152.65960714285714,488238,0.0065505212460307
Esoragoto (TV Size),nano.RIPE,Netsukawa,zombie opening 0OoMickeyoO0 bestz2541 No_Gu NoGu Vicho-kun climbb65588 KanaRin,29,2,89.15591666666667,49140,0.0112163055172072
Esoragoto,nano.RIPE,Laurier,zombie No_Gu Netsukawa SakiK wmfchris,25,2,210.72983333333332,49399,0.0047454125701233
Extreme Fantasy,Memme,AngelHoney,Frederic Chopin respect for Chopin Classical fantasie impromptu mix Ultimate Fantasy Electro Fantasy OST Dub Electro TW-KUMA01 Naryuga,42,2,150.096,49459,0.0066624027289201
On My Own,Panda Eyes,Plaudible,dnb drum and bass cut short ver yamicchi hobbes2 hokichi mrsergio,29,2,121.09095833333332,504958,0.0082582548999839
"What's up, people?! (TV Size)",Maximum the Hormone,Envi,shinkuria studio madhouse light yagami kira L lawliet ryuzaki ryuk opening2 mamoru miyano kappei yamaguchi aya hirano,29,3,84.297125,50763,0.0237256015552131
Puzzle,ROUND TABLE featuring Nino,FoxyGrandpa,Opening Welcome To The NHK Nihon Hikikomori Kyōkai パズル　「N・H・Kにようこそ！」OPテーマ N.H.K. ni Yōkoso! Puzzle! OP theme Ascendance KKipalt Rizen missa1912 Ultima Fox,15,2,90.05333333333333,507802,0.0111045306485045
Scarlet,Sakakibara Yui,Star Stream,yuzusoft hentai eroge game visual novel opening Mythol,15,2,94.77220833333334,51230,0.0105516165296348
Carrion,Parkway Drive,DavidEd,metalcore hardcore punk horizons epitaph records,44,7,187.96,514196,0.0319216854649925
Yume Tourou,RADWIMPS,NoHitter,Kimi no Na wa Your Name Opening OP 洋次郎 野田 Yojiro Noda Dream Lantern,10,2,131.310875,515069,0.0076155154704437
I Want You (TV Size),Savage Garden,ztrot,JoJo's Bizarre Adventure: Diamond Is Unbreakable Voli Synitri short version English Anime jjba Pop Synth Synth-pop,4,3,68.03421768707483,527051,0.0293969721118724
Shelter (happy30 Remix),Porter Robinson & Madeon,happy30,happythirsty,7,3,127.26854166666666,527621,0.0157148025254997
Acchi Muite,Swimy,Atrue,Maboyu AliomLoung Pata-Mon tutuhaha TVsize gintoki 2015 ending Gintama Shogun Assassination Arc,11,2,90.192,529551,0.0110874578676601
Bouken De-show De-show?,Aya Hirano,Pata-Mon,Azure Misure Suzumiya Haruhi no Yuuutsu Anime OP opening tv size 株式会社京都アニメーション Kyoto Animation 京アニ,21,2,91.12870833333334,531426,0.010973490333498
Heart to Heart (Nightcore Mix),Rob Mayth,[Te][Amo],tur00 BounceBabe,32,2,142.38913832199546,53233,0.0070230075958365
Fuantei na Kamisama,Suara,Kalibe,utawarerumono itsuwari no kamen opening season 2 full version celsiuslk sotarks curi [c_u_r_i] VINXIS,63,5,244.36,540674,0.0163692912096906
Doomsday,Mediks,Strategas,outbreak zombie dnb ep 2012 drum & and bass wub,165,2,153.7506575963719,545677,0.0065040372225607
Anti the EuphoriaHOLiC,"storyteller(cosMo x GAiA) feat. IA, Kagamine Rin",SaltyLucario,saltking salty euphoria holic -aria on the planetes- gakupo kamui gackpo camui 神威がくぽ rho lambda ρ λ stella vocaloid piano gothic baroque pop japanese cosmo@bousoup bousoup chemical system le story researcher syuri22 star girl and the illusion paradise hoshi no shoujo to gensou rakudo 空想庭園 fantastic garden 幻奏楽土小説版 anti the infinite holic anti the∞holic BPM200以上はおやつに含まれますか? bpm 200 ijou wa Oyatsu ni Fukumaremasu ka? hailie dj_lucky dj lucky cheri dtm9 nowa dtm9_nowa thekinghenry tkh,179,2,253.98857142857145,546102,0.0039371850251979
Future Candy,YUC'e,Nathan,future bass sukinathan -tochi ゆーしえ,126,2,269.4804308390023,546820,0.0037108445941198
Milk Crown on Sonnetica,nameless,Milan-,deetz appleeaterx utaite,39,2,220.2122083333333,550414,0.0045410743008684
Nightmare,Mediks,Strategas,dnb drum and & bass 2012 outbreak ep edm DeRandom Otaku CptSqBany,38,2,134.67192743764173,550808,0.0074254524979828
Brunch (Sequel to BreakFast),SniperSnake19,grumd,[Luanny PhNyx] Shiro Odaril breakcore,25,2,120.0326530612245,55235,0.0083310663764961
Endure The Silence,Myrath,LMT,Mir BOUYAAA tunisian middle eastern folk progressive metal Xtazy legacy ميراث,36,2,284.773375,555454,0.0035115642394588
Re:End of a Dream,uma vs. Morimori Atsushi,Battle,superalloys masiro vs adaptor hobbes2 toybot vinxis liiraye lasse regraz,62,2,140.98285714285714,557039,0.0070930609597924
Children Record,Jin,tutuhaha,vocaloid3 spboxer3 IA,103,2,185.02529166666667,55775,0.0054046665241936
Hikari (PLANITb Remix),Utada Hikaru,Yasora,Chain of Memories Birth by Sleep Re:coded Simple and Clean Disney Square Enix Byakugan249,38,2,127.14329166666668,55836,0.0078651416593941
Tenshinranman High Collar Hime,capitaro,Midasmens,hatsune miku tanaka banana kds kite xakyrie xcherry vocaloid,148,2,175.85629166666666,55925,0.0056864613174914
Hologram,NICO Touches the Walls,Hobbes2,Neoskylove SeaRasp Aurora Tatsuya Mitsumura alternative rock power pop,59,2,86.34421768707483,559651,0.0115815514551786
Pitch Fucker,Kraus,dsco,noise rock experimental indie end tomorrow will,4,2,138.8862358276644,559928,0.0072001375373211
Sengoku HOP,YUC'e,Nathan,glitch hop gamu sukinathan appleeaterx athenarium,297,2,202.2661224489796,564329,0.0049439816608549
Tsukiakari no Michishirube ~Opening Edition~,Stereopony,Sonnyc,Ryuusei no Gemini Enon,12,2,90.697125,565175,0.0110257078159864
Heikousen,Sayuri,Lilyanna,Kuzu no honkai Parellel Line Scum's Wish scums tv size ending HB24,8,2,89.56004166666666,567148,0.0111656937780567
Stray in Chaos,"Fear, and Loathing in Las Vegas",puxtu,Akanya Akitoshi Alheak Feb fieryrage SnowNiNo_ Net0 Nerova Riuz GX Chromoxx bor borborygmos _83 102335 Meat Inspector Arrival Dance & Scream Japanese Electronicore,12,3,134.73958333333334,574129,0.0148434480092771
Fighter,KANA-BOON,iYiyo,irohas mugiwarasekai kalibe Mobile Suit Gundam Iron-Blooded Orphans 2nd second Season full version,21,2,226.978,574536,0.0044057133290451
Battle Against a True Hero,toby fox vs. Ferdk,Hobbes2,Veus metal undyne undying genocide boss vgm soundtrack theme Realazy Mentai CraEZy Gabe,136,4,130.43470833333333,576030,0.0230000130972296
Hyouri Ittai,YUZU,Cris-,wolf3211 ハンター×ハンター HxH HUNTERxHUNTER 2011 Chimera Ant Ending 5 TV Size Two Sides of the Same Coin Madhouse,14,3,92.79225,580549,0.0215535241359057
Heikousen,Sayuri,Rizia,Kuzu no Honkai Scum's Wish anime ending kawaiwkyik Kisses DreaM117er m1223961117,30,2,299.25879166666664,583370,0.0033415893796492
Heikousen,Sayuri,Agatsu,kuzu no honkai ending scum's wish tv size scums akitoshi corinn hazu-,9,2,89.78285714285714,587728,0.0111379837067209
Buriki no Dance,96neko,Lasse,utaite cover 日向電工 Hinata Electric Works,155,2,199.04,588211,0.005024115755627
ODDS&ENDS,ryo (supercell),Colin Hou,project diva f Seki Kazuaki Perfume Sky of Beginning Vocaloid feat. Hatsune Miku,245,2,2.84735,59286,0.3512037508560591
Lapfoxed Forever,Lapfox Trax feat. guilhox,Blue Dragon,renard queenston foenix furries in a blender fiab jackal queenston adraen the queenstons mayhem kitsune^2 klippa kitcaliber banned forever hardcore disco the daeva suite objection set me free contact what you do outsider eggs the steel monster above the city arcadepunk vultures it's murder amber starlight sinisterrrrrrrr banana mashup [luanny],45,4,253.6751020408163,59521,0.0118261507568736
My Curse,Killswitch Engage,Slips,as daylight dies english metalcore post hardcore rock burnout paradise guitar hero 3 III yonaka- moge-ko dilectus davided 6_digit,60,7,244.7833106575964,596106,0.0245114750016303
Aimai Elegy,96neko,Lasse,DECO*27 deco27  love-lost utaite cover memoReal,128,4,181.24,596833,0.0165526373868903
Yume Tourou,RADWIMPS,Monstrata,toukai dunois taki mitsuha your name kimi no na wa makoto shinkai neoskylove nsl haruto haruto_aizawa walao walaowey sotarks irohas mugiwarasekai snownino_,60,2,129.2538775510204,597111,0.0077367118027485
STORY (TV Size),Kensho Ono,Xexxar,luck & logic anime xr a_r_m_i_n armin sotarks syph borborygmos akitoshi Hobbes2 and milkshake _83,101,2,94.0669387755102,598357,0.0106307275756734
again (TV Size),YUI,Cellina,dailycare reana morinaga reillia curi [c_u_r_i] anime opening japanese,24,3,95.03274376417234,602444,0.0210453778432734
Kara no Kokoro,Anly,-Sh1n1-,opening op20 seventh team Uzumaki Shippuden Hurricane Chronicles shini sotarks,15,2,89.904,607680,0.0111229756184374
Chiisana Koi no Uta (Synth Rock Cover),Omoi,val0108,Hatsune_Miku Miku vocaloid M_a_r_v_o_l_l_o Alphabet Kawashiro Marianna Frey Kroytz OnosakiHito Shmiklak Venax,28,3,230.0342857142857,609189,0.0086943561208267
Aozora Jumping Heart,Aqours,Sakurauchi Riko,Phyloukz 桜内梨子 full ver love live! sunshine anime school idol project japanese Inami Anju 伊波杏樹 Aida Rikako 逢田梨香子 Suwa Nanaka 諏訪ななか Komiya Arisa 小宮有紗 Saito Shuka 斉藤朱夏 Kobayashi Aika 小林愛香 Takatsuki Kanako 高槻かなこ Suzuki Aina 鈴木愛奈 Furihata Ai 降幡 愛 Takami Chika 高海千歌 Matsuura Kanan 松浦果南 Kurosawa Dia 黒澤ダイヤ Watanabe You 渡辺 曜 Tsushima Yoshiko 津島善子 Kunikida Hanamaru 国木田花丸 Ohara Mari 小原鞠莉 Kurosawa Ruby 黒澤ルビィ Kyle Y akitoshi corinn -Laura-,173,2,284.4734693877551,611367,0.0035152662993572
Kiss no Hitotsu de,Sasaki Sayaka,Left,chiisana kanojo no serenade ending Kalibe Akitoshi Garden Yamicchi SnowNiNo_,19,5,253.1995238095238,613158,0.0157978180204205
INNOCENCE (TV Size),Aoi Eir,CXu,SAO Aincrad ALfheim Online ALO kirigaya kazuto kirito Yuuki Asuna Lyfa Suguha Yui OP Opening 2 2nd  f_e_a_r NoHitter MMzz,54,2,89.38095833333334,61401,0.01118806531779
Shiawase Iro,Hiiragi Mayuki(CV:Ogura Yui)/Hagino Chiaki(CV:Toujou Hisako),Asuka_-,Hinako note Gekidan Hitotose Akitoshi RepL4y,31,2,117.01516666666669,614419,0.0085459007450601
HOLD ME TIGHT,TWICE,Natsu,kpop k-pop syph iYiyo Hikaru Rose,233,2,199.47102040816327,616044,0.005013259559979
Senpai. [MOVIE Ver.],HoneyWorks meets TrySail,0109-,suki ni naru sono shunkan wo kokuhaku jikkou iinkai natsukawa shiina asakura momo amamiya sora hokichi gaia astarte,18,2,106.78133333333334,624763,0.0093649326973503
Re:TrymenT,Hotaru Murasaki,Komore,retryment rask relief Shin'ainaru Anata e opening full eroge visual novel amari saya piano dailycare garden irohas joker- mugiwarasekai,157,3,248.65958333333333,625986,0.0080431245528106
Infinity of Our Love,Nekomata Master feat.Joelle Strother,moph,佐藤直之 Naoyuki Sato Elebits raindrops pop'n music 17 THE MOVIE ambient,12,2,149.6080045351474,629830,0.0066841343356402
distance (NARUTO Ver.),LONG SHOT PARTY,Monstrata,iyiyo gero akitoshi corinn natsu snownino_ naruto uzumaki sasuke uchiha sakura haruno kakashi hatake shippuuden shipuuden shippuden shipuden opening two 2 tv size anime,13,2,93.62820833333332,632130,0.0106805418772921
Senpai.,sana,Kyuukai,The Moment You Fall in Love suki ni naru sono shunkan wo kokuhaku jikkou iinkai opening honeyworks meets trysail litoluna yaleufeu umi lasse,203,2,225.3322083333333,637706,0.0044378919791204
Yuuki no Pendant,Qrispy Joybox feat.Chata,MrSergio,Avena Priti tatsuya iyama the eternity of reflesia yuukyu no,9,3,106.34448979591836,638390,0.0188068042250061
The Last Garrison,Enter Shikari,h4d0uk3n1,mindsweep trancecore alternative drum and bass,36,6,222.61551020408163,638666,0.0224602499413283
Anime o Katare! ~Animegatari Doukoukai no Thema~,Maya(CV.Minase Inori) & Erika(CV.Inami Anju),Sotarks,Anime-Gatari animegatari W-Toon Studio kalibe haruto haruto_aizawa akitoshi corinn -Sh1n1- shini irohas mugiwarasekai milan- toybot,73,2,91.95102040816326,644332,0.0108753551136363
Mezase Pokemon Master -20th Anniversary-,Rica Matsumoto,leo16834,pocket monster Sun Moon satoshi Ash pikachu pokémon Xinchii CookieBite,14,4,87.90616666666666,649647,0.0341272986157588
STAR BEAT!~Hoshi no Kodou~,Poppin'Party,[ L u k a s ],Firis_Mistlud Suzuki_1112 Gaia kawaiwkyik Rizia Lukas Asuka_- joker- kurantemelodii,53,2,133.61253968253968,650607,0.0074843274618982
Foul Play ni Kurari (TV Size),Kanon Wakeshima,hoLysoup,ending lala momo nana deviluke toloveru alacat toraburu,62,3,89.54775510204081,65114,0.0223344515752625
miragecoordinator,zts,Mirash,jounzan evilelvis v2 code zts label musicbox red czl umineko no naku koro ni marathon visual novel vn 07th expansion,94,2,338.35702947845806,652668,0.0029554580306529
ILY,Panda Eyes,M a r v o l l o,shmiklak marvollo m_a_r_v_o_l_l_o fanteer drumstep Dnb Melodic Electro Dubstep harmonic war ep namki smau5,40,2,95.66575,653534,0.010453061832474
Oriens,ginkiha,SuperBox,FA featured artist electronic instrumental BOF2012 BMS OF FIGHTERS 2012 Shade of Mythology Freestyle Oriental Electro SOUND VOLTEX IV HEAVENLY HAVEN SDVX 4 BEMANI KONAMI Cytus Rayark Muse Dash PeroPeroGames 110 Gyro Zeppeli Lobelia wyrio Muziyami,249,2,144.27425,655406,0.0069312437943707
Saiyajin,Thaehan,pinataman,Power Up Dragon ball db dbz ドラゴンボール remix Featured Artist electronic,8,2,94.61551020408164,656764,0.0105690916620651
Hello!My World!!,fhana,Sotarks,Knight's & Magic ending ed full ver version lantis Junichi Sato yuxuki waga kevin mitsunaga towana doormat akitoshi corinn kalibe irohas mugiwarasekai toybot haruto haruto_aizawa,77,2,194.9257142857143,657341,0.0051301594746716
Unknown Mother-Goose feat. Hatsune Miku,wowaka,tutuhaha,vocaloid cut ver HabiHolic,6,2,132.33629166666665,658008,0.0075565061360404
"Don't say ""lazy"" (TV size Ver.)",Sakurakou K-ON Bu,Asuka_-,HTT 平沢唯 秋山澪 田井中律 琴吹紬 豊崎愛生 日笠陽子佐藤聡美 寿美菜子 Hirasawa Yui Akiyama Mio Tainaka Ritsu Kotobuki Tsumugi Toyosaki Aki Hikasa Youko Satou satomi Kotobuki Minako K-ON! Yasaija 714,3,2,90.456,659531,0.0110550986114796
Platinum (Short Ver.),Yuuki Aoi,Sekai-nyan,alacat Flask -kevincela- kevincela Hinacle Opening MAD Parody Puella Magi Magica Kaname Sakura Kami Nomi zo Shiru Sekai Aoyama Mio Sakamoto Maaya The World God Only Knows,53,2,96.83591666666666,65981,0.0103267468768044
Patchwork Staccato,nameless x toa,victorfernando,Japanese Pop とあ toa Tsugihagi  nameless patchwork staccato victorfernando Sandrew Marianna Bariton MkGuh tv edit 212,23,2,79.58933333333333,663385,0.012564497755143
Make It Shine,Victoria Justice,MkGuh,Ariana Grande Leon Thomas III Matt Bennett Elizabeth Gillies Avan Jogia Daniella Monet ezek happyrocket88 gero nickelodeon nick tv show serie kids teen teenager dan schneider english pop sitcom Tori Vega Andre Harris Robbie Shapiro Jade West Cat Valentine Beck Oliver Trina Vega hollywood art arts music talent,6,5,61.55861678004535,663704,0.0649787179964158
Key of Truth,sweet ARMS,sahuang,DATE A LIVE Twin Edition Rio Reincarnation game opening theme song ps vita kawaiwkyik rizia wkyik gaia my angel azusa Celsiuslk,61,2,235.07595833333332,665179,0.0042539441595385
Ariadne,Hana to Onyx,Milan-,pishifat irohas japanese j-rock rock jrock BLACK×WHITE BLACK × WHITE forest 黒うさＰ Kurousa P WhiteFlame vocaloid 初音ミク hatsune miku usa うさ,158,2,220.42122448979592,665886,0.0045367681915145
Amenohoakari,Sakuzyo,Firis Mistlud,∀rkadia Arkadia オンゲキ Ongeki Miura Kurantemelodii krt Kyle_y how2miss Minorsonek M2Usonek,92,3,140.4604081632653,671056,0.0142388878556816
Mythic set ~ Heart-Stirring Urban Legends,Rin,yaspo,touhou shinpiroku th14.5 心揺さぶる都市伝説  東方深秘録 sdafsf mithew,32,3,182.5959183673469,676064,0.0109531473533619
HAPPY PARTY TRAIN,Aqours,- Tatan -,3rd Single Love Live! Sunshine!! Second Live School Idol Project Single Crissa [-Crissaegrim-] TheShadowOfDark Chika Takami You Watanabe Riko Sakurauchi Hanamaru Kunikida Yoshiko Tsushima Ruby Dia Kurosawa Mari Ohara Kanan Matsuura Ai Furihata Aika Kobayashi Aina Suzuki Anju Inami Arisa Komiya Kanako Takatsuki Nanaka Suwa Rikako Aida Shuka Saito 伊波杏樹 逢田梨香子 諏訪ななか 小宮有紗 斉藤朱夏 小林愛香 高槻かなこ 鈴木愛奈 降幡愛,183,2,136.07675,676193,0.0073487939710494
Look What You Made Me Do,Taylor Swift,Gero,reputation English Pop Electropop‎ Synth-Pop ‎Big Machine [_L_u_k_a_s_] MkGuh squirrelpascals,107,2,214.82766666666663,676677,0.0046548939227256
BRAVER,ZAQ,Yasaija 714,shokugeki no soma san no sara tv size opening season 3 Karen eLy Doormat _kotachi_ xxdeathx,53,2,90.01795918367347,676865,0.0111088943702843
Hope,Namie Amuro,iYiyo,Atsuro Cris- Irohas Mugiwarasekai opening 20 Sanji,34,2,148.848,677398,0.0067182629259378
Here [TV-EDIT],JUNNA,CrystilonZ,Mahoutsukai no Yome opening Mahoyome Elias Ainsworth Hatori Chise The Ancient Magus' Bride,144,2,90.34133333333334,678534,0.011069130409115
Maritime Police,Street,Mir,lasse c90 toyKasket rock SunFlowers House,35,2,210.264,681410,0.004755925883651
Aikotoba TV Size ver.,GARNiDELiA,Underforest,animegataris anime gataris opening ガルニデリア 阿部 尚徳 Yoshinori Abe 水橋 舞 Mai Mizuhashi MARiA メイリア,16,2,90.69714285714284,681714,0.0110257056451612
Singing!,HTT,UnitedWeSin,kakifly kyoto animation toyosaki aki hikasa yoko satomi satou kotobuki minako taketatsu ayana hirasawa yui akiyama mio kotobuki tsumugi tainaka ritsu nakano azusa houkago tea time ho-kago keion keionbu Movie,87,2,104.328,68399,0.0095851545126907
crossing field,LiSA,Ryafuka,opening SAO,110,2,251.010625,68500,0.0039838951040419
QLWA,t+pazolite,Yugu,"ORIGINAL SOUNDTRACK BOOST Gyro Zeppeli Suzuki_1112 1112deng Koiyuki liaoxingyao ExNeko Good Evening, HOLLOWood ayyri eiri- unpredictable Gyro_Zeppeli",9,2,117.31591836734694,685008,0.008523992429303
Kagami no Sekai ni wa Watashi shika Inai -another version-,monet,Mirash,PandaHero SubaHibi Subarashiki Hibi ~Furenzoku Sonzai~ Wonderful Everyday ~Diskontinuierliches Dasein~ Naglfar no Senjou nite すかぢ SCA-ji ピクセルビー Pixelbee visual novel vn,50,2,194.8,685725,0.0051334702258726
Dark Night Fairy: finis,Hatsuki Yura,KKipalt,shadows ～影色妖精絵本～ drop osuskrub skrub defiance quanhitter39 mentai ultima fox,31,2,252.99425,686264,0.0039526590031196
Here,JUNNA,Ultima Fox,The Ancient Magus Bride op opening tv size,10,2,90.792,686584,0.0110141862719182
Rock It For Me,Caravan Palace,tiper,senaya electroswing swing panic,14,7,179.57604166666667,69041,0.0334120294907565
Ashita no Kimi sae Ireba Ii.,ChouCho,Karia,ちょうちょ IMOTO SAE IREBA II. imouto opening op full version Hailie Akitoshi iMage-- Meg lit120 -Hakurei- -Laura-,402,2,304.5616326530612,690687,0.003283407667896
Yume Chizu,ITO KASHITARO,Nevo,40mp 40Meter-P dream map cover utaite itou kashitarou armin a_r_m_i_n happyrocket88 shogunmoon byd bite you death shiratoi renumi shunao,123,3,198.4261224489796,690977,0.0100793180621379
Crystalia,DJ TOTTO,Hysteria,DJ TOTTO Totoriott REFLEC BEAT Eternal Refresia Lazyboy007 Hiiro Xenok Realazy Meftly den0saur tokiko Owens CXu Pachiru,29,2,119.35345833333334,691220,0.0083784752780868
Marathon,Hanazawa Kana,Sotarks,pkhg appleeaterx akitoshi corinn,52,3,128.0,691239,0.015625
Pre-Parade (TV Size),"Kugimiya Rie, Kitamura Eri & Horie Yui",B2IN,-Kirito kg2161012 opening taiga,244,3,89.97104166666666,69158,0.0222293747293689
Real World (TV Size),nano.RIPE,Guy,maaagic opening alacat,59,2,89.54775,69328,0.0111672264238911
Ju Tou San Chi Tian Qi Qing,Paroto,KittyAdventure,Nekojishi jiā yǒu dà māo jia you da mao mau Nviek5 クエン酸P 晴空和音 Triodust KuensanP Parrot 3R2 空氣載體 A Sunny Day is Watching over You Vocal Title furry yaoi kemono Shiroi Hiroshi Collab SyraxAxoJaxco Error Error- gokugohan12468 Faputa,16,2,93.53333333333332,695009,0.0106913756236635
Daidai Genome,*namirin,Sotarks,linada kyuukai yaleufeu realazy akitoshi corinn davided ascendance,24,2,220.55183673469384,700726,0.0045340814876228
Keppekishou,scop,tutuhaha,Megpoid GUMI Vocaloid,20,2,221.1052083333333,70115,0.0045227338041373
Dstorv -Endorfin. Remix-,Feryquitous,Cellina,sincuvate sky_delta nakuru aitsuki dailycare morinaga toybot reana down half zzx supporter plz chrisia scanter sonnyc beomsan 藍月なくる,194,2,220.60408163265305,708045,0.004533007696862
KOWAREYASUKI,Guilty Kiss,wolf3211,Cloudchaser HappyRocket88 Cris- ラブライブ！サンシャイン!! school idol project aqours mari ohara aina suzuki 鈴木愛奈 riko sakurauchi rikako aida 逢田梨香子 yoshiko tsushima,26,2,101.91099773242632,708568,0.0098124836597671
Burnt Rice (feat. YUNG GEMMY),Shawn Wasabi + YDG,Alphabet,Electronic Dance ohmy sssshawnnnn DeRandom Otaku Ren Spork Lover M_a_r_v_o_l_l_o Marvollo Shmiklak,215,2,122.40979591836737,710329,0.0081692808365343
The Distance feat. Nakamura Maiko,CLIFF EDGE,Modem,LOVE Symphony THE BEST ～You’re the only one～ Hinsvar Noffy,75,2,265.4563265306123,711598,0.0037670980122023
SHIORI vs. Hitorigoto,ClariS,Minorsonek,エロマンガ先生 eromanga sensei ero manga eromanga-sensei opening tv size eromangasensei 終物語 ending owarimonogatari second season Tale Story of End 下 Gekan Mayoi Hell まよいヘル Hitagi Rendezvous ひたぎランデブー Ougi Dark おうぎダーク VOFAN shitorigoto shiorigoto Uta fluffy hair Sakurauchi Riko Phyloukz Kyle_Y Megapcmx Seulgij,110,2,98.73945833333332,712111,0.0101276634172339
Here,JUNNA,Hakura,The Ancient Magus' Bride Mahoutsukai no Yome opening tv size,10,3,90.34133333333334,713756,0.0221382608182301
Senaka Awase no Kuukyo (with Kakichoco),*namirin,jonathanlfj,柿チョコ Kakichoco 5colors featured artist handsome Delis,172,2,238.68081632653065,716249,0.004189695742585
Delusion Girl,TOUYU,Hailie,Sidu Norita Shun KaiseiP Shirakami Mashiro Hatsune Miku Vocaloid Akitoshi Cut Version,10,2,87.28016666666667,717276,0.0114573566732419
Shoujo to Ougonryuu no Monogatari,Hatsuki Yura,Garden,清風明月 Seifuumeigetsu Drop 竜と炎の物語 ~Dragon and Flame Story~ ryuu to honoo no monogatari Hey lululu schoolboy Komore Misure Len Fast,58,2,256.6269387755102,719158,0.0038967070439739
D se Dab,Chotu (C.V: Saurav Chakraborty),Mismagius,commercial motu patlu nickelodeon india deetz,4,2,34.66983333333334,725103,0.0288435191016205
Kyoumen no Nami,YURiKA,Vell,Houseki no Kuni TV land of the lustrous op opening full smokeman Stjpa Darky1,279,6,268.1261666666667,731108,0.0186479375070318
I Want You To Hold Me (Nightcore Mix),4 Elements,Okoratu,Single Edit Electronic Remix English Pop Techno Trance Dance Okorin Andrea Gero osuplayer111 Mkguh,17,3,165.24625850340135,732997,0.0121031484652878
More One Night (Assertive Hardcore Bootleg),"Chito (CV: Minase Inori), Yuuri (CV: Kubo Yurika)",Minorsonek,Shoujo Shuumatsu Ryokou Girls Last Tour ending SquareTude Yasaija_714 RVMathew Rin_Desu MaridiuS Seulgij,180,2,177.2930612244898,734135,0.005640378665095
Aruji Naki Sono Koe (TV Size),NO NAME,BeatofIke,idol opening AKB48 SKE48 NMB48 Satelight nich95 Nichiyouki,12,2,89.90933333333334,73717,0.0111223158144501
Putin's Boner,Helblinde,Sotarks,Get Low The East Side Boyz Breakcore Hardcore Russia Lil Jon Russian Alphabet Kin Akitoshi Corinn Venax,34,2,238.7330612244898,737714,0.0041887788598314
Yoru wa Nemureru kai?,flumpool,Kalibe,-Laura- ajin akitoshi corinn nao tomori naotoshi lasse irohas mugiwarasekai can you sleep at night,109,2,227.9705833333333,738045,0.004386530864545
Black Rock Shooter,Hatsune Miku,Shinxyn,,2,2,273.86775,7381,0.003651397435441
Answer,BUMP OF CHICKEN,bigfrog,opening March Comes in Like a Lion Sangatsu no Raion TV size,11,2,93.98854166666666,739192,0.0106395948087643
"Sai afure, Ketsurakusha",otetsu,Kite,sweet_serenitee haruka Vocaloid Nyquill megurine luka balad Lunarsakuya,59,3,277.2098866213152,73971,0.0072147498935783
Shukusai no Elementalia,Ni-Sokkususu,SnowNiNo_,-NanoRIPE- Akitoshi -Laura- Corinn claire rouge seirei tsukai no blade dance of the elementalers,77,3,197.06666666666663,740672,0.010148849797023
SAVIOR OF SONG (feat. MY FIRST STORY),nano,A r M i N,opening aoki hagane no arpeggio of blue steel ars nova Armin A_r_M_i_N schoolboy Komore Kittyadventure _dt3 Turtle Akitoshi Corinn -Laura- Gero,20,2,90.00041666666667,743684,0.01111105967102
